,date,zip_code,hospitalization_rate
9308,7/2020,11217,4.9
9309,7/2020,11218,13.5
9310,7/2020,11219,17.8
9311,7/2020,11220,27.5
9312,7/2020,11221,7.4
9313,7/2020,11222,5.5
9314,7/2020,11223,11.0
9315,7/2020,11224,19.5
9316,7/2020,11225,10.4
9317,7/2020,11226,16.4
9318,7/2020,11228,11.1
9319,7/2020,11229,16.8
9320,7/2020,11230,14.6
9321,7/2020,11231,8.0
9322,7/2020,11232,25.8
9323,7/2020,11233,14.8
9324,7/2020,11234,6.4
9325,7/2020,11235,11.5
9326,7/2020,11236,10.3
9327,7/2020,11237,16.7
9328,7/2020,11238,9.3
9329,7/2020,11239,30.7
9330,7/2020,11354,13.0
9331,7/2020,11355,21.6
9332,7/2020,11356,13.1
9333,7/2020,11357,5.2
9334,7/2020,11358,2.8
9335,7/2020,11360,5.3
9336,7/2020,11361,11.4
9337,7/2020,11362,0.0
9338,7/2020,11363,14.8
9339,7/2020,11364,0.0
9340,7/2020,11365,9.1
9341,7/2020,11366,14.1
9342,7/2020,11367,22.1
9343,7/2020,11368,29.0
9344,7/2020,11369,32.7
9345,7/2020,11370,9.4
9346,7/2020,11372,26.4
9347,7/2020,11373,24.0
9348,7/2020,11374,7.2
9349,7/2020,11375,8.4
9350,7/2020,11377,10.7
9351,7/2020,11378,8.3
9352,7/2020,11379,5.5
9353,7/2020,11385,10.6
9354,7/2020,11411,9.4
9355,7/2020,11412,7.9
9356,7/2020,11413,9.3
9357,7/2020,11414,21.2
9358,7/2020,11415,26.5
9359,7/2020,11416,11.4
9360,7/2020,11417,16.1
9361,7/2020,11418,13.3
9362,7/2020,11419,12.4
9363,7/2020,11420,10.5
9364,7/2020,11421,15.0
9365,7/2020,11422,18.5
9366,7/2020,11423,16.1
9367,7/2020,11426,0.0
9368,7/2020,11427,0.0
9369,7/2020,11428,0.0
9370,7/2020,11429,3.6
9371,7/2020,11432,13.2
9372,7/2020,11433,27.4
9373,7/2020,11434,9.0
9374,7/2020,11435,10.3
9375,7/2020,11436,34.9
9376,7/2020,11691,12.0
9377,7/2020,11692,9.5
9378,7/2020,11693,0.0
9379,7/2020,11694,14.4
9380,7/2020,11697,29.5
9381,8/2020,10001,3.6
9382,8/2020,10002,11.9
9383,8/2020,10003,5.6
9384,8/2020,10004,0.0
9385,8/2020,10005,0.0
9386,8/2020,10006,29.6
9387,8/2020,10007,0.0
9388,8/2020,10009,3.5
9389,8/2020,10010,3.0
9390,8/2020,10011,0.0
9391,8/2020,10012,13.0
9392,8/2020,10013,3.5
9393,8/2020,10014,3.3
9394,8/2020,10016,2.0
9395,8/2020,10017,0.0
9396,8/2020,10018,0.0
9397,8/2020,10019,2.3
9398,8/2020,10021,2.2
9399,8/2020,10022,6.5
9400,8/2020,10023,3.2
9401,8/2020,10024,3.4
9402,8/2020,10025,8.7
9403,8/2020,10026,10.3
9404,8/2020,10027,6.3
9405,8/2020,10028,2.1
9406,8/2020,10029,11.5
9407,8/2020,10030,20.5
9408,8/2020,10031,6.8
9409,8/2020,10032,17.4
9410,8/2020,10033,13.7
9411,8/2020,10034,7.1
9412,8/2020,10035,17.0
9413,8/2020,10036,11.0
9414,8/2020,10037,14.4
9415,8/2020,10038,8.7
9416,8/2020,10039,22.1
9417,8/2020,10040,6.8
9418,8/2020,10044,17.1
9419,8/2020,10065,0.0
9420,8/2020,10069,0.0
9421,8/2020,10075,0.0
9422,8/2020,10128,0.0
9423,8/2020,10280,0.0
9424,8/2020,10282,0.0
9425,8/2020,10301,5.1
9426,8/2020,10302,16.2
9427,8/2020,10303,18.9
9428,8/2020,10304,9.5
9429,8/2020,10305,4.7
9430,8/2020,10306,11.4
9431,8/2020,10307,0.0
9432,8/2020,10308,10.1
9433,8/2020,10309,9.1
9434,8/2020,10310,21.3
9435,8/2020,10312,3.3
9436,8/2020,10314,7.6
9437,8/2020,10451,33.8
9438,8/2020,10452,18.6
9439,8/2020,10453,19.1
9440,8/2020,10454,15.9
9441,8/2020,10455,16.7
9442,8/2020,10456,12.9
9443,8/2020,10457,21.7
9444,8/2020,10458,20.5
9445,8/2020,10459,16.7
9446,8/2020,10460,28.9
9447,8/2020,10461,16.3
9448,8/2020,10462,15.9
9449,8/2020,10463,5.7
9450,8/2020,10464,0.0
9451,8/2020,10465,7.0
9452,8/2020,10466,16.8
9453,8/2020,10467,21.6
9454,8/2020,10468,15.4
9455,8/2020,10469,13.8
9456,8/2020,10470,40.0
9457,8/2020,10471,4.7
9458,8/2020,10472,17.7
9459,8/2020,10473,16.9
9460,8/2020,10474,16.7
9461,8/2020,10475,7.0
9462,8/2020,11004,10.6
9463,8/2020,11101,8.1
9464,8/2020,11102,6.7
9465,8/2020,11103,17.2
9466,8/2020,11104,3.9
9467,8/2020,11105,0.0
9468,8/2020,11106,2.7
9469,8/2020,11109,34.7
9470,8/2020,11201,0.0
9471,8/2020,11203,6.8
9472,8/2020,11204,15.6
9473,8/2020,11205,24.3
9474,8/2020,11206,15.0
9475,8/2020,11207,13.5
9476,8/2020,11208,11.5
9477,8/2020,11209,16.3
9478,8/2020,11210,6.1
9479,8/2020,11211,8.9
9480,8/2020,11212,9.5
9481,8/2020,11213,12.4
9482,8/2020,11214,15.1
9483,8/2020,11215,5.7
9484,8/2020,11216,5.5
9485,8/2020,11217,2.4
9486,8/2020,11218,10.8
9487,8/2020,11219,21.1
9488,8/2020,11220,16.9
9489,8/2020,11221,8.6
9490,8/2020,11222,8.3
9491,8/2020,11223,8.6
9492,8/2020,11224,15.1
9493,8/2020,11225,13.9
9494,8/2020,11226,8.2
9495,8/2020,11228,11.1
9496,8/2020,11229,10.8
9497,8/2020,11230,14.6
9498,8/2020,11231,5.4
9499,8/2020,11232,22.2
9500,8/2020,11233,2.7
9501,8/2020,11234,10.6
9502,8/2020,11235,23.0
9503,8/2020,11236,10.3
9504,8/2020,11237,14.6
9505,8/2020,11238,5.6
9506,8/2020,11239,7.7
9507,8/2020,11354,26.0
9508,8/2020,11355,11.4
9509,8/2020,11356,13.1
9510,8/2020,11357,12.9
9511,8/2020,11358,2.8
9512,8/2020,11360,0.0
9513,8/2020,11361,0.0
9514,8/2020,11362,0.0
9515,8/2020,11363,0.0
9516,8/2020,11364,2.8
9517,8/2020,11365,4.6
9518,8/2020,11366,0.0
9519,8/2020,11367,17.2
9520,8/2020,11368,21.7
9521,8/2020,11369,5.9
9522,8/2020,11370,28.3
9523,8/2020,11372,16.5
9524,8/2020,11373,10.9
9525,8/2020,11374,19.3
9526,8/2020,11375,21.0
9527,8/2020,11377,8.3
9528,8/2020,11378,16.6
9529,8/2020,11379,10.9
9530,8/2020,11385,3.9
9531,8/2020,11411,0.0
9532,8/2020,11412,2.6
9533,8/2020,11413,4.6
9534,8/2020,11414,10.6
9535,8/2020,11415,10.6
9536,8/2020,11416,18.9
9537,8/2020,11417,3.2
9538,8/2020,11418,5.3
9539,8/2020,11419,10.3
9540,8/2020,11420,6.3
9541,8/2020,11421,12.5
9542,8/2020,11422,3.1
9543,8/2020,11423,16.1
9544,8/2020,11426,19.8
9545,8/2020,11427,4.2
9546,8/2020,11428,5.4
9547,8/2020,11429,3.6
9548,8/2020,11432,14.8
9549,8/2020,11433,16.4
9550,8/2020,11434,6.0
9551,8/2020,11435,3.4
9552,8/2020,11436,15.0
9553,8/2020,11691,19.4
9554,8/2020,11692,14.3
9555,8/2020,11693,0.0
9556,8/2020,11694,0.0
9557,8/2020,11697,0.0
9558,9/2020,10001,3.6
9559,9/2020,10002,10.6
9560,9/2020,10003,0.0
9561,9/2020,10004,0.0
9562,9/2020,10005,0.0
9563,9/2020,10006,0.0
9564,9/2020,10007,0.0
9565,9/2020,10009,1.7
9566,9/2020,10010,6.0
9567,9/2020,10011,4.0
9568,9/2020,10012,4.3
9569,9/2020,10013,6.9
9570,9/2020,10014,6.6
9571,9/2020,10016,2.0
9572,9/2020,10017,6.4
9573,9/2020,10018,8.5
9574,9/2020,10019,0.0
9575,9/2020,10021,4.4
9576,9/2020,10022,0.0
9577,9/2020,10023,3.2
9578,9/2020,10024,6.8
9579,9/2020,10025,5.5
9580,9/2020,10026,7.8
9581,9/2020,10027,9.5
9582,9/2020,10028,0.0
9583,9/2020,10029,8.9
9584,9/2020,10030,10.2
9585,9/2020,10031,6.8
9586,9/2020,10032,6.3
9587,9/2020,10033,10.3
9588,9/2020,10034,11.8
9589,9/2020,10035,5.7
9590,9/2020,10036,11.0
9591,9/2020,10037,14.4
9592,9/2020,10038,4.4
9593,9/2020,10039,7.4
9594,9/2020,10040,11.4
9595,9/2020,10044,0.0
9596,9/2020,10065,0.0
9597,9/2020,10069,15.9
9598,9/2020,10075,17.4
9599,9/2020,10128,3.4
9600,9/2020,10280,0.0
9601,9/2020,10282,0.0
9602,9/2020,10301,7.7
9603,9/2020,10302,16.2
9604,9/2020,10303,3.8
9605,9/2020,10304,2.4
9606,9/2020,10305,0.0
9607,9/2020,10306,5.7
9608,9/2020,10307,13.4
9609,9/2020,10308,6.7
9610,9/2020,10309,12.1
9611,9/2020,10310,17.1
9612,9/2020,10312,6.6
9613,9/2020,10314,10.8
9614,9/2020,10451,8.4
9615,9/2020,10452,18.6
9616,9/2020,10453,15.3
9617,9/2020,10454,13.2
9618,9/2020,10455,7.2
9619,9/2020,10456,11.8
9620,9/2020,10457,9.5
9621,9/2020,10458,8.5
9622,9/2020,10459,20.9
9623,9/2020,10460,10.2
9624,9/2020,10461,22.4
9625,9/2020,10462,9.3
9626,9/2020,10463,8.6
9627,9/2020,10464,0.0
9628,9/2020,10465,4.6
9629,9/2020,10466,8.4
9630,9/2020,10467,3.9
9631,9/2020,10468,18.0
9632,9/2020,10469,11.0
9633,9/2020,10470,13.3
9634,9/2020,10471,9.4
9635,9/2020,10472,19.1
9636,9/2020,10473,22.0
9637,9/2020,10474,0.0
9638,9/2020,10475,18.7
9639,9/2020,11004,0.0
9640,9/2020,11101,5.4
9641,9/2020,11102,30.0
9642,9/2020,11103,17.2
9643,9/2020,11104,3.9
9644,9/2020,11105,5.5
9645,9/2020,11106,16.0
9646,9/2020,11109,0.0
9647,9/2020,11201,1.6
9648,9/2020,11203,12.3
9649,9/2020,11204,22.1
9650,9/2020,11205,2.2
9651,9/2020,11206,16.1
9652,9/2020,11207,7.9
9653,9/2020,11208,9.4
9654,9/2020,11209,7.4
9655,9/2020,11210,28.9
9656,9/2020,11211,19.7
9657,9/2020,11212,8.1
9658,9/2020,11213,6.2
9659,9/2020,11214,11.9
9660,9/2020,11215,1.4
9661,9/2020,11216,9.1
9662,9/2020,11217,0.0
9663,9/2020,11218,29.7
9664,9/2020,11219,38.9
9665,9/2020,11220,10.6
9666,9/2020,11221,7.4
9667,9/2020,11222,5.5
9668,9/2020,11223,27.0
9669,9/2020,11224,13.0
9670,9/2020,11225,10.4
9671,9/2020,11226,13.4
9672,9/2020,11228,20.0
9673,9/2020,11229,22.7
9674,9/2020,11230,36.0
9675,9/2020,11231,5.4
9676,9/2020,11232,14.8
9677,9/2020,11233,8.1
9678,9/2020,11234,9.6
9679,9/2020,11235,12.8
9680,9/2020,11236,11.3
9681,9/2020,11237,8.3
9682,9/2020,11238,16.8
9683,9/2020,11239,15.4
9684,9/2020,11354,14.8
9685,9/2020,11355,12.7
9686,9/2020,11356,13.1
9687,9/2020,11357,2.6
9688,9/2020,11358,8.3
9689,9/2020,11360,15.8
9690,9/2020,11361,0.0
9691,9/2020,11362,5.5
9692,9/2020,11363,0.0
9693,9/2020,11364,2.8
9694,9/2020,11365,11.4
9695,9/2020,11366,0.0
9696,9/2020,11367,14.8
9697,9/2020,11368,14.5
9698,9/2020,11369,5.9
9699,9/2020,11370,9.4
9700,9/2020,11372,8.2
9701,9/2020,11373,6.5
9702,9/2020,11374,19.3
9703,9/2020,11375,7.0
9704,9/2020,11377,10.7
9705,9/2020,11378,8.3
9706,9/2020,11379,8.2
9707,9/2020,11385,7.7
9708,9/2020,11411,0.0
9709,9/2020,11412,7.9
9710,9/2020,11413,9.3
9711,9/2020,11414,10.6
9712,9/2020,11415,5.3
9713,9/2020,11416,11.4
9714,9/2020,11417,6.4
9715,9/2020,11418,13.3
9716,9/2020,11419,14.4
9717,9/2020,11420,8.4
9718,9/2020,11421,5.0
9719,9/2020,11422,3.1
9720,9/2020,11423,22.5
9721,9/2020,11426,14.9
9722,9/2020,11427,4.2
9723,9/2020,11428,5.4
9724,9/2020,11429,18.0
9725,9/2020,11432,11.5
9726,9/2020,11433,13.7
9727,9/2020,11434,10.5
9728,9/2020,11435,17.1
9729,9/2020,11436,29.9
9730,9/2020,11691,6.0
9731,9/2020,11692,4.8
9732,9/2020,11693,15.8
9733,9/2020,11694,0.0
9734,9/2020,11697,88.4
9735,10/2020,10001,10.9
9736,10/2020,10002,9.3
9737,10/2020,10003,9.3
9738,10/2020,10004,0.0
9739,10/2020,10005,11.4
9740,10/2020,10006,0.0
9741,10/2020,10007,0.0
9742,10/2020,10009,5.2
9743,10/2020,10010,9.0
9744,10/2020,10011,6.0
9745,10/2020,10012,8.6
9746,10/2020,10013,0.0
9747,10/2020,10014,13.2
9748,10/2020,10016,7.9
9749,10/2020,10017,0.0
9750,10/2020,10018,8.5
9751,10/2020,10019,9.2
9752,10/2020,10021,0.0
9753,10/2020,10022,6.5
9754,10/2020,10023,8.1
9755,10/2020,10024,1.7
9756,10/2020,10025,10.9
9757,10/2020,10026,5.2
9758,10/2020,10027,12.6
9759,10/2020,10028,8.4
9760,10/2020,10029,23.0
9761,10/2020,10030,13.7
9762,10/2020,10031,15.2
9763,10/2020,10032,19.0
9764,10/2020,10033,20.5
9765,10/2020,10034,16.6
9766,10/2020,10035,5.7
9767,10/2020,10036,22.0
9768,10/2020,10037,24.0
9769,10/2020,10038,13.1
9770,10/2020,10039,11.0
9771,10/2020,10040,9.1
9772,10/2020,10044,8.6
9773,10/2020,10065,3.6
9774,10/2020,10069,0.0
9775,10/2020,10075,13.0
9776,10/2020,10128,5.1
9777,10/2020,10280,0.0
9778,10/2020,10282,0.0
9779,10/2020,10301,36.0
9780,10/2020,10302,32.5
9781,10/2020,10303,26.4
9782,10/2020,10304,21.5
9783,10/2020,10305,16.3
9784,10/2020,10306,32.2
9785,10/2020,10307,13.4
9786,10/2020,10308,23.5
9787,10/2020,10309,18.2
9788,10/2020,10310,8.5
9789,10/2020,10312,16.4
9790,10/2020,10314,21.6
9791,10/2020,10451,29.6
9792,10/2020,10452,6.6
9793,10/2020,10453,24.1
9794,10/2020,10454,15.9
9795,10/2020,10455,14.3
9796,10/2020,10456,11.8
9797,10/2020,10457,19.0
9798,10/2020,10458,14.5
9799,10/2020,10459,20.9
9800,10/2020,10460,13.6
9801,10/2020,10461,22.4
9802,10/2020,10462,30.5
9803,10/2020,10463,8.6
9804,10/2020,10464,0.0
9805,10/2020,10465,23.2
9806,10/2020,10466,11.2
9807,10/2020,10467,11.8
9808,10/2020,10468,16.7
9809,10/2020,10469,19.3
9810,10/2020,10470,13.3
9811,10/2020,10471,9.4
9812,10/2020,10472,14.7
9813,10/2020,10473,20.3
9814,10/2020,10474,8.4
9815,10/2020,10475,16.4
9816,10/2020,11004,10.6
9817,10/2020,11101,8.1
9818,10/2020,11102,33.3
9819,10/2020,11103,11.4
9820,10/2020,11104,3.9
9821,10/2020,11105,11.1
9822,10/2020,11106,16.0
9823,10/2020,11109,0.0
9824,10/2020,11201,6.4
9825,10/2020,11203,13.6
9826,10/2020,11204,57.1
9827,10/2020,11205,17.6
9828,10/2020,11206,15.0
9829,10/2020,11207,15.7
9830,10/2020,11208,14.6
9831,10/2020,11209,25.2
9832,10/2020,11210,39.6
9833,10/2020,11211,36.4
9834,10/2020,11212,9.5
9835,10/2020,11213,21.7
9836,10/2020,11214,31.2
9837,10/2020,11215,4.3
9838,10/2020,11216,7.3
9839,10/2020,11217,22.0
9840,10/2020,11218,40.5
9841,10/2020,11219,58.8
9842,10/2020,11220,20.1
9843,10/2020,11221,16.0
9844,10/2020,11222,5.5
9845,10/2020,11223,42.9
9846,10/2020,11224,25.9
9847,10/2020,11225,8.7
9848,10/2020,11226,13.4
9849,10/2020,11228,20.0
9850,10/2020,11229,27.5
9851,10/2020,11230,65.2
9852,10/2020,11231,13.4
9853,10/2020,11232,18.5
9854,10/2020,11233,9.4
9855,10/2020,11234,22.3
9856,10/2020,11235,40.9
9857,10/2020,11236,18.5
9858,10/2020,11237,16.7
9859,10/2020,11238,9.3
9860,10/2020,11239,53.8
9861,10/2020,11354,22.3
9862,10/2020,11355,11.4
9863,10/2020,11356,21.9
9864,10/2020,11357,20.7
9865,10/2020,11358,16.7
9866,10/2020,11360,5.3
9867,10/2020,11361,11.4
9868,10/2020,11362,16.6
9869,10/2020,11363,0.0
9870,10/2020,11364,11.2
9871,10/2020,11365,13.7
9872,10/2020,11366,21.1
9873,10/2020,11367,32.0
9874,10/2020,11368,18.1
9875,10/2020,11369,11.9
9876,10/2020,11370,3.1
9877,10/2020,11372,23.1
9878,10/2020,11373,15.3
9879,10/2020,11374,21.7
9880,10/2020,11375,22.5
9881,10/2020,11377,17.8
9882,10/2020,11378,22.1
9883,10/2020,11379,21.8
9884,10/2020,11385,12.5
9885,10/2020,11411,32.7
9886,10/2020,11412,21.0
9887,10/2020,11413,9.3
9888,10/2020,11414,10.6
9889,10/2020,11415,15.9
9890,10/2020,11416,49.3
9891,10/2020,11417,3.2
9892,10/2020,11418,16.0
9893,10/2020,11419,18.6
9894,10/2020,11420,18.8
9895,10/2020,11421,15.0
9896,10/2020,11422,12.3
9897,10/2020,11423,28.9
9898,10/2020,11426,9.9
9899,10/2020,11427,29.7
9900,10/2020,11428,32.3
9901,10/2020,11429,14.4
9902,10/2020,11432,28.0
9903,10/2020,11433,13.7
9904,10/2020,11434,16.5
9905,10/2020,11435,12.0
9906,10/2020,11436,15.0
9907,10/2020,11691,28.4
9908,10/2020,11692,9.5
9909,10/2020,11693,0.0
9910,10/2020,11694,0.0
9911,10/2020,11697,0.0
9912,11/2020,10001,10.9
9913,11/2020,10002,35.8
9914,11/2020,10003,11.1
9915,11/2020,10004,134.6
9916,11/2020,10005,22.8
9917,11/2020,10006,0.0
9918,11/2020,10007,14.3
9919,11/2020,10009,22.7
9920,11/2020,10010,9.0
9921,11/2020,10011,14.1
9922,11/2020,10012,4.3
9923,11/2020,10013,24.3
9924,11/2020,10014,9.9
9925,11/2020,10016,19.6
9926,11/2020,10017,6.4
9927,11/2020,10018,25.4
9928,11/2020,10019,13.8
9929,11/2020,10021,34.9
9930,11/2020,10022,32.4
9931,11/2020,10023,8.1
9932,11/2020,10024,24.0
9933,11/2020,10025,38.2
9934,11/2020,10026,25.9
9935,11/2020,10027,26.8
9936,11/2020,10028,6.3
9937,11/2020,10029,29.4
9938,11/2020,10030,37.6
9939,11/2020,10031,44.1
9940,11/2020,10032,52.3
9941,11/2020,10033,44.4
9942,11/2020,10034,21.3
9943,11/2020,10035,28.4
9944,11/2020,10036,29.4
9945,11/2020,10037,9.6
9946,11/2020,10038,39.4
9947,11/2020,10039,22.1
9948,11/2020,10040,52.3
9949,11/2020,10044,25.7
9950,11/2020,10065,21.5
9951,11/2020,10069,15.9
9952,11/2020,10075,0.0
9953,11/2020,10128,17.1
9954,11/2020,10280,0.0
9955,11/2020,10282,0.0
9956,11/2020,10301,66.8
9957,11/2020,10302,75.7
9958,11/2020,10303,64.1
9959,11/2020,10304,74.0
9960,11/2020,10305,56.0
9961,11/2020,10306,151.5
9962,11/2020,10307,80.5
9963,11/2020,10308,57.0
9964,11/2020,10309,51.6
9965,11/2020,10310,72.5
9966,11/2020,10312,63.9
9967,11/2020,10314,85.4
9968,11/2020,10451,57.0
9969,11/2020,10452,47.9
9970,11/2020,10453,44.5
9971,11/2020,10454,39.7
9972,11/2020,10455,35.8
9973,11/2020,10456,34.3
9974,11/2020,10457,61.0
9975,11/2020,10458,42.3
9976,11/2020,10459,62.7
9977,11/2020,10460,44.2
9978,11/2020,10461,50.9
9979,11/2020,10462,55.8
9980,11/2020,10463,48.6
9981,11/2020,10464,23.3
9982,11/2020,10465,32.5
9983,11/2020,10466,28.0
9984,11/2020,10467,37.2
9985,11/2020,10468,27.0
9986,11/2020,10469,24.8
9987,11/2020,10470,40.0
9988,11/2020,10471,33.0
9989,11/2020,10472,45.6
9990,11/2020,10473,50.8
9991,11/2020,10474,25.1
9992,11/2020,10475,11.7
9993,11/2020,11004,31.7
9994,11/2020,11101,16.3
9995,11/2020,11102,36.6
9996,11/2020,11103,20.0
9997,11/2020,11104,23.6
9998,11/2020,11105,49.7
9999,11/2020,11106,32.1
10000,11/2020,11109,0.0
10001,11/2020,11201,11.2
10002,11/2020,11203,38.2
10003,11/2020,11204,28.5
10004,11/2020,11205,28.7
10005,11/2020,11206,20.8
10006,11/2020,11207,48.3
10007,11/2020,11208,70.1
10008,11/2020,11209,37.0
10009,11/2020,11210,36.5
10010,11/2020,11211,28.5
10011,11/2020,11212,60.8
10012,11/2020,11213,38.7
10013,11/2020,11214,42.0
10014,11/2020,11215,14.4
10015,11/2020,11216,16.4
10016,11/2020,11217,14.7
10017,11/2020,11218,24.3
10018,11/2020,11219,47.7
10019,11/2020,11220,30.7
10020,11/2020,11221,23.3
10021,11/2020,11222,8.3
10022,11/2020,11223,44.2
10023,11/2020,11224,47.5
10024,11/2020,11225,17.4
10025,11/2020,11226,22.6
10026,11/2020,11228,15.6
10027,11/2020,11229,37.1
10028,11/2020,11230,66.4
10029,11/2020,11231,13.4
10030,11/2020,11232,44.3
10031,11/2020,11233,30.9
10032,11/2020,11234,27.6
10033,11/2020,11235,55.0
10034,11/2020,11236,24.7
10035,11/2020,11237,22.9
10036,11/2020,11238,18.7
10037,11/2020,11239,69.1
10038,11/2020,11354,46.4
10039,11/2020,11355,35.5
10040,11/2020,11356,48.2
10041,11/2020,11357,59.4
10042,11/2020,11358,38.9
10043,11/2020,11360,36.8
10044,11/2020,11361,22.8
10045,11/2020,11362,38.7
10046,11/2020,11363,14.8
10047,11/2020,11364,25.2
10048,11/2020,11365,32.0
10049,11/2020,11366,42.2
10050,11/2020,11367,27.0
10051,11/2020,11368,36.2
10052,11/2020,11369,65.4
10053,11/2020,11370,50.4
10054,11/2020,11372,52.7
10055,11/2020,11373,49.1
10056,11/2020,11374,41.1
10057,11/2020,11375,47.7
10058,11/2020,11377,35.7
10059,11/2020,11378,19.4
10060,11/2020,11379,35.5
10061,11/2020,11385,33.8
10062,11/2020,11411,28.1
10063,11/2020,11412,49.9
10064,11/2020,11413,16.2
10065,11/2020,11414,38.8
10066,11/2020,11415,42.4
10067,11/2020,11416,30.3
10068,11/2020,11417,51.5
10069,11/2020,11418,53.2
10070,11/2020,11419,33.0
10071,11/2020,11420,29.3
10072,11/2020,11421,35.0
10073,11/2020,11422,46.3
10074,11/2020,11423,57.8
10075,11/2020,11426,54.6
10076,11/2020,11427,46.7
10077,11/2020,11428,64.6
10078,11/2020,11429,46.7
10079,11/2020,11432,67.5
10080,11/2020,11433,46.5
10081,11/2020,11434,34.5
10082,11/2020,11435,41.1
10083,11/2020,11436,34.9
10084,11/2020,11691,35.9
10085,11/2020,11692,19.0
10086,11/2020,11693,31.6
10087,11/2020,11694,9.6
10088,11/2020,11697,59.0
10089,12/2020,10001,54.3
10090,12/2020,10002,154.0
10091,12/2020,10003,29.6
10092,12/2020,10004,134.6
10093,12/2020,10005,0.0
10094,12/2020,10006,0.0
10095,12/2020,10007,14.3
10096,12/2020,10009,70.0
10097,12/2020,10010,33.0
10098,12/2020,10011,40.2
10099,12/2020,10012,25.9
10100,12/2020,10013,34.7
10101,12/2020,10014,26.4
10102,12/2020,10016,43.2
10103,12/2020,10017,76.9
10104,12/2020,10018,25.4
10105,12/2020,10019,62.0
10106,12/2020,10021,58.9
10107,12/2020,10022,48.5
10108,12/2020,10023,27.5
10109,12/2020,10024,36.0
10110,12/2020,10025,55.7
10111,12/2020,10026,72.4
10112,12/2020,10027,42.6
10113,12/2020,10028,25.3
10114,12/2020,10029,98.4
10115,12/2020,10030,82.0
10116,12/2020,10031,105.0
10117,12/2020,10032,103.1
10118,12/2020,10033,87.2
10119,12/2020,10034,71.0
10120,12/2020,10035,141.9
10121,12/2020,10036,62.4
10122,12/2020,10037,129.8
10123,12/2020,10038,78.7
10124,12/2020,10039,95.7
10125,12/2020,10040,86.4
10126,12/2020,10044,34.3
10127,12/2020,10065,50.2
10128,12/2020,10069,111.4
10129,12/2020,10075,52.1
10130,12/2020,10128,51.2
10131,12/2020,10280,32.1
10132,12/2020,10282,53.8
10133,12/2020,10301,131.1
10134,12/2020,10302,183.9
10135,12/2020,10303,86.8
10136,12/2020,10304,174.3
10137,12/2020,10305,158.7
10138,12/2020,10306,161.0
10139,12/2020,10307,67.1
10140,12/2020,10308,93.9
10141,12/2020,10309,130.5
10142,12/2020,10310,140.8
10143,12/2020,10312,98.3
10144,12/2020,10314,148.1
10145,12/2020,10451,82.3
10146,12/2020,10452,99.7
10147,12/2020,10453,113.1
10148,12/2020,10454,134.8
10149,12/2020,10455,83.5
10150,12/2020,10456,103.0
10151,12/2020,10457,103.1
10152,12/2020,10458,106.4
10153,12/2020,10459,100.3
10154,12/2020,10460,117.2
10155,12/2020,10461,112.0
10156,12/2020,10462,100.9
10157,12/2020,10463,100.0
10158,12/2020,10464,23.3
10159,12/2020,10465,109.0
10160,12/2020,10466,70.1
10161,12/2020,10467,88.2
10162,12/2020,10468,99.0
10163,12/2020,10469,97.8
10164,12/2020,10470,120.1
10165,12/2020,10471,56.5
10166,12/2020,10472,122.1
10167,12/2020,10473,148.9
10168,12/2020,10474,91.9
10169,12/2020,10475,81.9
10170,12/2020,11004,105.5
10171,12/2020,11101,67.9
10172,12/2020,11102,123.1
10173,12/2020,11103,54.4
10174,12/2020,11104,94.4
10175,12/2020,11105,93.9
10176,12/2020,11106,61.5
10177,12/2020,11109,17.4
10178,12/2020,11201,33.7
10179,12/2020,11203,91.4
10180,12/2020,11204,83.0
10181,12/2020,11205,59.6
10182,12/2020,11206,69.2
10183,12/2020,11207,105.6
10184,12/2020,11208,135.0
10185,12/2020,11209,81.5
10186,12/2020,11210,63.9
10187,12/2020,11211,47.2
10188,12/2020,11212,102.7
10189,12/2020,11213,71.2
10190,12/2020,11214,112.1
10191,12/2020,11215,33.0
10192,12/2020,11216,65.7
10193,12/2020,11217,26.9
10194,12/2020,11218,98.7
10195,12/2020,11219,77.7
10196,12/2020,11220,92.0
10197,12/2020,11221,67.5
10198,12/2020,11222,27.7
10199,12/2020,11223,137.4
10200,12/2020,11224,177.2
10201,12/2020,11225,52.2
10202,12/2020,11226,56.5
10203,12/2020,11228,91.1
10204,12/2020,11229,118.5
10205,12/2020,11230,145.1
10206,12/2020,11231,37.5
10207,12/2020,11232,62.8
10208,12/2020,11233,67.3
10209,12/2020,11234,91.4
10210,12/2020,11235,216.1
10211,12/2020,11236,70.0
10212,12/2020,11237,56.2
10213,12/2020,11238,54.2
10214,12/2020,11239,207.3
10215,12/2020,11354,113.1
10216,12/2020,11355,150.9
10217,12/2020,11356,70.1
10218,12/2020,11357,59.4
10219,12/2020,11358,72.2
10220,12/2020,11360,126.0
10221,12/2020,11361,75.8
10222,12/2020,11362,82.9
10223,12/2020,11363,133.6
10224,12/2020,11364,67.2
10225,12/2020,11365,63.9
10226,12/2020,11366,77.4
10227,12/2020,11367,100.8
10228,12/2020,11368,93.3
10229,12/2020,11369,127.9
10230,12/2020,11370,88.1
10231,12/2020,11372,103.8
10232,12/2020,11373,100.4
10233,12/2020,11374,99.0
10234,12/2020,11375,67.4
10235,12/2020,11377,110.7
10236,12/2020,11378,63.6
10237,12/2020,11379,84.6
10238,12/2020,11385,63.7
10239,12/2020,11411,46.8
